DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CY,2017,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CY,2018,6.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CY,2019,7.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CY,2020,7.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CY,2021,9.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2012,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2013,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2014,9.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2015,8.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2016,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2017,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2018,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2019,8.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2020,7.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,CZ,2021,8.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2012,6.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2013,7.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2014,6.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2015,12.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2016,12.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2017,12.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2018,12.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2019,12.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2020,11.7,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DE,2021,11.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2012,12.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2013,12.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2014,12.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2015,11.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2016,11.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2017,12.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2018,11.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2019,11.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2020,11.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,DK,2021,10.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2012,5.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2013,5.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2014,6.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2015,5.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2016,7.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2017,6.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2018,5.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2019,7.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2020,7.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EE,2021,7.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2012,7.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2013,6.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2014,7.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2015,7.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2016,7.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2017,7.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2018,7.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2019,7.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2020,7.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EL,2021,7.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2012,9.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2013,9.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2014,9.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2015,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2016,10.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2017,12.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2018,11.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2019,12.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2020,11.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,ES,2021,10.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2012,8.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2013,8.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2014,8.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2015,9.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2016,10.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2017,10.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2018,10.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2019,10.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2020,10.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU27_2020,2021,9.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2012,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2013,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2014,8.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2015,9.4,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2016,10.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2017,10.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,EU28,2018,10.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2012,9.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2014,9.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2015,9.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2016,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2017,9.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2018,9.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2019,9.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2020,10.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FI,2021,11.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2012,10.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2013,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2014,10.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2015,10.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2016,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2017,10.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2018,11.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2019,11.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2020,11.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,FR,2021,12.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2012,7.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2013,5.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2014,5.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2015,4.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2016,4.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2017,4.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2018,5.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2019,4.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2020,5.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HR,2021,5.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2012,6.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2013,6.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2014,6.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2015,5.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2016,6.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2017,6.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2018,7.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2019,7.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2020,7.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,HU,2021,7.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2012,12.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2013,12.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2014,12.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2015,12.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2016,13.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2017,13.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2018,13.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2019,14.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2020,12.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IE,2021,13,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2012,14.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2013,15.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2014,15.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2015,15.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2016,13.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2017,13.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IS,2018,11.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2012,7.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2013,7.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2014,7.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2015,7.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2016,10.1,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2017,9.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2018,9.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2019,10.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2020,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,IT,2021,10.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2012,6.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2013,6.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2014,6.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2015,5.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2016,5.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2017,5.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2018,6.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2019,6.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2020,6.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LT,2021,6.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2012,11.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2013,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2014,10.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2015,8.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2016,8.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2017,8.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2018,8.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2019,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2020,11.4,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LU,2021,11.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2012,6.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2013,4.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2014,4.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2015,4.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2016,4.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2017,4.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2018,4.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2019,4.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2020,4.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,LV,2021,5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2012,12.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2013,12.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2014,13.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2015,13.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2016,12.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2017,14.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2018,14.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2019,15.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2020,13.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,MT,2021,11.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2012,10.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2013,9.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2014,10.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2015,9.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2016,9.9,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2017,9.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2018,9.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2019,9.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2020,9.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NL,2021,9.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2012,16.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2013,14.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2014,15.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2015,15.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2016,15.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2017,15.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2018,15.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2019,15.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,NO,2020,14.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2012,7.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2013,7.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2014,8.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2015,8.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2016,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2017,8.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2018,8.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2019,9.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2020,8.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PL,2021,8.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2012,9.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2013,9.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2014,5.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2015,5.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2016,6.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2017,6.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2018,6.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2019,6.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2020,7.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,PT,2021,7.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2012,5.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2013,5.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2014,5.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2015,5.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2016,5.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2017,5.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2018,5.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2019,6.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2020,6.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,RO,2021,4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2013,13.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2014,16.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2015,16.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2016,16.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2017,15.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2018,15.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2019,16.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2020,16.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SE,2021,14.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A,YR,F,HLY_65,SI,2012,6.9,
