DATAFLOW,LAST UPDATE,freq,age,indic_he,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,AT,2018,3225.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,AT,2019,3210.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,AT,2020,2698.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,AT,2021,2833.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2012,1968.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2013,1948.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2014,1934.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2017,1909.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2018,1886.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2019,1900.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2020,1586.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BE,2021,1705.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2012,4016.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2013,4316.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2014,4444.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2015,4423.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2016,4548.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2017,4648.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2018,4634.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2019,4697.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2020,3618.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,BG,2021,3343.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2012,1820.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2013,1823.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2014,1875.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2015,1836.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2016,1879.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2017,1846.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2018,1828.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2019,1856.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2020,1712.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CH,2021,1771.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2012,449.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2013,683.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2014,889.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2015,844.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2016,812.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2017,875.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2018,900.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2019,929.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2020,474.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CY,2021,1278.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2012,2861.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2013,2772.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2014,2787.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2015,2715.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2016,2608.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2017,2568.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2018,2486.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2019,2406.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2020,2063.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,CZ,2021,1967.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2012,3680.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2013,3659.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2014,3772.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2015,3744.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2016,3765.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2017,3734.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2018,3639.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2019,3716.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2020,3280.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DE,2021,3256.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DK,2012,1734.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DK,2013,1663.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DK,2014,1629.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,DK,2016,1528.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2012,3287.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2013,3014.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2014,2935.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2017,2706.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2018,2589.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2019,2558.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2020,2314.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EE,2021,2112.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EL,2012,2630.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EL,2013,1833.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EL,2014,1901.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,EL,2015,1905.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2012,1282.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2013,1292.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2014,1307.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2015,1280.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2016,1298.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2017,1312.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2018,1307.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2019,1303.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2020,1106.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ES,2021,1228.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2012,2690.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2013,2633.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2014,2647.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2015,2603.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2016,2551.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2017,2510.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2018,2425.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2020,2152.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FI,2021,2109.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2012,1901.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2013,1919.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2014,1898.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2015,1908.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2016,1951.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2017,1973.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2018,1997.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2019,2015.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2020,1796.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,FR,2021,1856.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2012,1837.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2013,1940.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2014,2004.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2015,2092.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2016,2107.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2017,2090.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2018,2079.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2019,2038.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2020,1668.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HR,2021,1787.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2012,3516.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2013,3514.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2014,3494.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2015,3352.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2016,3268.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2017,3156.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2018,3112.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2019,3051.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2020,2172.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,HU,2021,1718.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2012,1147.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2013,1132.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2014,1160.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2015,1161.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2016,1147.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2017,1160.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2018,1155.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2019,1141.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2020,1051.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IE,2021,1089.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IS,2014,1108.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IS,2015,1063.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IS,2016,1026.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IS,2017,979.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IS,2019,987.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2012,2029.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2013,1956.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2014,1904.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2015,1879.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2016,1856.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2017,1824.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2018,1788.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2019,1763.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2020,1388.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,IT,2021,1511.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2015,738.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2016,731.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2017,434.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2018,345.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2019,484.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2020,457.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LI,2021,487.5,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2012,4794.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2013,4420.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2014,4387.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2015,4339.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2016,4193.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2017,4283.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2018,4226.1,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2019,4166.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2020,2864.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LT,2021,2632.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LU,2012,1844.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LU,2013,1759.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LU,2014,1727.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LU,2015,1556.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LU,2016,1462.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2012,3146.6,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2013,3090.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2014,3068.0,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2015,3126.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2016,3193.2,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2017,3119.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2018,3198.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2019,3204.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2020,2864.3,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,LV,2021,2647.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2015,1727.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2016,1684.7,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2017,1710.4,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2018,1739.9,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2019,1661.8,
ESTAT:HLTH_CO_DISCH2(1.0),21/11/23 23:00:00,A,TOTAL,INPAT,P_HTHAB,T,I,ME,2020,1130.2,
