DATAFLOW,LAST UPDATE,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RO,2013,0.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RO,2014,0.25,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RO,2015,,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2012,4.42,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2013,2.97,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2014,4.14,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2015,3.59,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2016,3.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2017,4.93,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2018,3.59,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2019,4.81,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,RS,2020,5.28,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2012,2.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2013,2.64,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2014,2.85,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2015,2.82,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2016,3.12,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2017,3.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2018,3.66,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2019,3.44,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SE,2020,3.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2012,1.60,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2013,0.73,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2014,0.97,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2015,0.82,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2016,1.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2017,1.84,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SI,2018,1.78,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2012,1.09,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2013,2.31,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2014,1.20,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2015,1.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2016,1.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2017,0.74,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2018,1.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2019,0.81,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,SK,2020,1.08,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2012,2.45,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2013,3.71,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2014,3.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2015,3.17,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2016,3.53,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2017,3.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2018,3.31,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2019,3.39,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,TR,2020,4.17,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2012,2.57,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2013,2.79,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2014,2.69,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2015,2.80,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2016,2.84,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2017,3.03,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2222_3222,P_HTHAB,UK,2018,3.15,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AL,2013,32898.66,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2012,66904.69,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2013,78516.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2014,80626.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2015,61295.73,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2016,44803.43,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2017,47812.86,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2018,42299.14,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2019,36542.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,AT,2020,38768.97,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2012,68140.68,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2013,61654.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2014,51182.91,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2015,48806.04,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2016,48014.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2017,44608.46,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2018,39268.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2019,41032.07,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2020,42756.45,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BE,2021,41455.34,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2012,23953.73,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2013,25854.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2014,26755.32,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2015,24249.97,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2016,28857.58,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2017,20333.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2018,20845.81,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2019,18309.08,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,BG,2020,13979.87,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2012,76160.58,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2013,79307.31,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2014,85298.42,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2015,64204.62,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2016,72183.95,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2017,73494.26,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2018,69789.58,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2019,64475.79,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CH,2020,70215.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2012,40117.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2013,31765.17,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2014,30686.14,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2015,26698.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2016,29108.35,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2017,30097.83,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2018,33853.27,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2019,36422.76,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,CZ,2020,37801.62,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2012,33849.25,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2013,35938.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2014,34996.76,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2015,35624.34,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2016,34183.76,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2017,37708.49,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2018,37513.93,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2019,33736.48,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DE,2020,35969.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2012,45459.93,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2013,46404.39,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2014,47424.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2015,38144.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2016,48134.54,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2017,51936.75,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2018,45619.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,DK,2019,44384.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2012,57508.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2013,47071.30,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2014,52613.78,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2015,46978.82,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2016,52631.58,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2017,52695.36,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2018,57477.24,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2019,45755.10,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2020,40288.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EE,2021,53202.72,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2012,62755.74,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2013,54283.22,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2014,65616.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2015,47669.09,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2016,49888.75,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2017,62165.77,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2018,36259.74,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EL,2019,52556.77,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2012,30510.80,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2013,28974.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2014,26039.71,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2015,26661.79,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2016,26884.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2017,28119.03,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2018,30487.14,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2019,30118.11,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,ES,2020,26578.80,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2012,39440.49,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2013,38070.13,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2014,39595.79,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2015,35828.28,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2016,35658.92,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2017,35209.08,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2018,34833.54,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU27_2020,2019,33993.85,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2012,40713.69,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2013,39509.73,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2014,40990.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2015,37290.51,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2016,36921.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2017,36662.10,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,EU28,2018,36514.69,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2012,58214.74,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2013,39412.84,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2014,47491.40,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2015,37531.03,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2016,49507.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2017,34642.85,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2018,30472.51,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2019,29370.24,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FI,2020,29412.46,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2012,63718.27,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2013,60443.27,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2014,67596.40,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2015,53111.15,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2016,61496.87,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2017,52157.46,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2018,57450.28,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,FR,2019,47159.13,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2012,31858.67,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2013,30173.58,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2014,48137.07,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2015,40461.47,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2016,45352.62,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2017,40889.63,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2018,25567.93,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HR,2019,44694.57,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2012,29006.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2013,32758.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2014,29808.06,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2015,31957.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2016,28120.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2017,31779.11,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2018,25065.55,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2019,30534.82,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,HU,2020,29456.64,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2012,57494.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2013,51952.98,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2014,57502.96,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2015,52243.96,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2016,59441.68,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2017,56557.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2018,62401.49,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2019,51940.42,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IE,2020,56018.80,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2012,53452.67,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2013,53960.67,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2014,40923.19,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2015,47259.21,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2016,47919.86,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2017,49057.07,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2018,50388.64,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IS,2019,51508.93,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2012,72609.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2013,71621.82,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2014,176200.41,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2015,96858.98,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2016,87359.51,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2017,79863.73,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2018,71352.70,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2019,64993.56,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,IT,2020,52938.14,p
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2012,19152.39,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2013,18145.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2014,17249.22,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2015,15702.22,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2016,16675.76,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2017,16070.47,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2018,15564.13,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2019,19677.02,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LT,2020,17252.38,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LV,2012,54981.59,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LV,2013,39463.66,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2261,HAB_P,LV,2014,49844.55,
